id,y
4472381731106900,0
4472377251227020,0
4472377562225850,1
4472377176208900,1
4472275732707320,0
4472349870852090,0
4472182598464280,0
4472266588425110,-1
4472379272940530,1
4472741116221320,0
4469398460699640,-1
4469252062661330,0
4472706340544480,0
4472699504069390,0
4472737617177550,0
4472701073185780,0
4472736980257850,-1
4470101879521720,0
4470157277145270,0
4470101879523100,0
4472737545869190,0
4470566579088110,0
4470568138692970,0
4470563173158830,1
4472739601553550,1
4472739421040880,1
4472005858270360,0
4470565534699230,1
4470554754935760,-1
4472734594064840,-1
4470564716233840,0
4470567564061100,0
4470560048321490,-1
4470552138069250,0
4470562036296970,0
4473104556802050,0
4473082397496930,0
4470568852013120,0
4473072516168360,0
4470566067135490,0
4470552133578870,0
4470553375066810,0
4470559989635460,1
4470569715755170,0
4470778244561490,0
4470725626432650,1
4470717787965870,0
4470889670556540,0
4470658899753870,0
4470785035335440,-1
4473088949560620,0
4473069479146830,1
4470890676857780,0
4470867620332430,-1
4470790332330350,0
4470671943625520,0
4473088991405510,0
4473036537144150,0
4470712863778210,0
4470756488813940,-1
4470845286503570,0
4473098822811070,0
4473091814189010,1
4470761231769770,0
4470735785633380,1
4470577618502150,-1
4470894061322530,0
4470735693340130,0
4473438322575350,0
4471226406000370,0
4473457670615940,1
4473456890349850,0
4473448958675550,0
4470868120349160,-1
4471282186313240,0
4471282667751760,0
4471285670879510,0
4473411525075360,0
4471233787345680,0
4471272102996160,0
4471270458752370,0
4473443762072630,0
4471244617570740,0
4471294177029890,0
4471274007070340,0
4471258085047200,0
4473453254440850,-1
4471234354426220,0
4473462078382900,-1
4473460569023850,-1
4473389534613550,1
4473377660337360,0
4471419377322350,0
4473460858274740,-1
4473451996096370,0
4471419444114140,0
4471483986593500,0
4471431007822610,0
4473467200002050,-1
4473466844073330,-1
4473464210002260,0
4473456177756810,0
4471400972911690,0
4473462121260780,0
4471801310795900,0
4471970626389360,0
4471828841612700,0
4472297420842840,1
4472256480406930,0
4472732265855460,0
4473015485601840,0
4473233774600360,-1
4473239944571840,-1
4455859859595450,-1
4456052835703890,1
4456403542957640,-1
4456376644906720,-1
4456347317368480,-1
4456418108805480,-1
4456332301947520,0
4456304577839030,-1
4456223661190860,0
4456780304611940,0
4456763149604160,0
4456761484057120,0
4456727934072080,1
4456798880736950,0
4456730899085400,1
4456753632215150,1
4456732211934490,0
4456783282066920,0
4456764617699520,0
4456774142396490,1
4456748109202100,-1
4456721861076980,1
4456781956545820,0
4456752085306200,1
4456764411801880,-1
4456678738919400,-1
4456651731889850,-1
4456750369623350,1
4456726058870160,1
4456736045409190,0
4457015625539590,0
4456970926897850,0
4457068310292930,0
4456958054112130,1
4456946393963280,1
4457032234572170,1
4457089046922700,0
4457073385707940,-1
4457036735066270,1
4457069157468660,0
4457520674579320,0
4457507886457600,0
4457518396399500,-1
4457487182788240,0
4457499912112270,0
4457491754382440,0
4457496863020640,0
4457477032736700,0
4457506326110270,0
4457485412494000,0
4457513087005260,0
4457492891527000,0
4457502248601820,-1
4457495520992470,0
4457479394520650,0
4457662013714770,0
4457790141284170,0
4457789507809890,0
4457670142420180,0
4457654774370280,0
4457668338783010,1
4457680955460550,0
4457779512915160,0
4457773154401410,0
4457679559215960,0
4457871242686390,0
4457839604651860,0
4457740640408890,0
4457695069113670,0
4457680347806570,0
4457676169676450,0
4457667457843170,0
4457667139802490,0
4457742658211570,-1
4457830247160410,-1
4457733183492410,1
4457774358051980,0
4457846945200080,1
4457739893538520,0
4457685174560010,0
4457735929759880,0
4458173291524430,0
4458107100687920,0
4458053061454110,0
4458183416198530,0
4458057398094860,0
4458132107111620,-1
4458024959595010,0
4458060070334700,1
4458223434620050,0
4458057234427410,0
4458020123635460,0
4458109336074950,0
4458135789882350,0
4458580645882010,0
4458454942698670,1
4458374563089660,0
4458568252101430,0
4458531215901470,0
4458371266336280,0
4458938441267730,-1
4458964458763460,-1
4459241048036780,0
4459264238093450,-1
4459122499843650,0
4459617788242280,0
4459493318309740,0
4459512880198260,-1
4459678568215410,-1
4459863184467660,0
4459826136172510,1
4459906234803880,1
4459853264790120,-1
4459737107858840,0
4460229167086170,-1
4460302353289500,0
4460072954329900,1
4460206261809710,1
4460225488676500,1
4460765715467050,1
4460778197121310,0
4460773671303590,1
4460784492538090,1
4460782462601680,1
4460771897170630,1
4460776188230510,1
4460957147515550,1
4460948695691000,0
4461017792449460,1
4460910481160660,1
4461115532818380,-1
4460970149516880,1
4460788712789340,1
4460932325017200,1
4460923920496450,1
4460929536204860,1
4461403538329990,0
4464012605085750,0
4461410794765190,0
4461407434955560,1
4461754111169960,0
4464044251182600,0
4461641347025850,0
4464224505929170,0
4464191005859100,1
4464032797351410,0
4461803805018180,0
4461716152404610,0
4461679297107570,1
4461712935644510,0
4461665011145260,0
4462169519628550,0
4464722897810580,1
4462195658713060,0
4464708968753580,1
4462376080182180,0
4464711926084250,0
4464332924905710,1
4464267342024600,1
4462374175923810,0
4462567248049300,0
4462488521132660,-1
4462481675838230,1
4462370694383860,0
4462380233026490,0
4465058857634170,1
4465026104826660,0
4462448260274750,0
4462261857016930,-1
4462580061705850,-1
4465005191255200,1
4465081548600990,0
4462957641539390,0
4462957100397330,0
4462956278340130,0
4462959792957150,0
4463321740404350,1
4463319903871650,1
4463318049289260,1
4463320016817120,0
4465379663228120,0
4465374349041960,0
4465330195586460,1
4463315151377350,0
4463307455368770,1
4463321430638080,-1
4465411871799400,0
4465321153203990,0
4463681930950270,-1
4463670932929170,1
4463634736358940,1
4463628747165540,1
4465749496339800,1
4463674691060660,-1
4465649986198070,1
4463680240929680,1
4463615379252970,1
4463680039272210,1
4465796376104110,0
4463679968202650,1
4464043840453320,1
4464046021069340,1
4464045371810290,-1
4464044469355270,-1
4465645842766960,0
4465750716601600,1
4464046395212970,1
4464044931494980,1
4464046512590200,1
4464046214196770,1
4464045799229770,1
4464045379835690,-1
4464045056389630,-1
4464035619433310,1
4464010730640810,1
4466189453697070,1
4466179726758090,1
4464046894436510,1
4464408740991080,1
4464409109433380,1
4464408497625420,1
4466010188698890,0
4464407825938190,1
4464407465856840,1
4464409235811960,1
4464409008843660,1
4466193878619500,-1
4464408514502530,1
4464409319450700,1
4464407448505710,1
4464408795038710,-1
4464409348701250,1
4464405137391850,1
4464408988081970,1
4464408383808940,1
4464409281769470,-1
4464408396711540,1
4464408367462740,1
4464408023606470,-1
4464408882945370,1
4464399374668510,-1
4464403254673410,1
4464408920620590,-1
4464409277243000,1
4464409256955360,0
4464409151321840,1
4464769161829600,1
4464771539397820,1
4464768687573030,0
4466354616498930,0
4464770914250480,1
4466331279909900,0
4464771514460580,1
4464769975644070,1
4464769832604190,1
4466518408483790,0
4466404235707750,0
4464768662576570,1
4464768419116060,1
4464759925680610,1
4464767672850570,1
4464762710858850,1
4464750023036650,-1
4464769517675040,1
4464768452215460,1
4464770700808760,1
4464770436670310,1
4464763784783230,0
4464758000243730,-1
4464751197172690,0
4464771002615060,1
4465129381207340,0
4465133524465190,1
4465130861558660,0
4465133357206520,-1
4465130861343960,0
4465133420392400,0
4464765777026060,1
4465133533308870,-1
4465125396147880,1
4465124570359920,0
4465129687035650,0
4465131633714510,0
4465133088338240,0
4465134091420890,-1
4465133823169490,0
4465112712770390,0
4465036002968790,0
4465133730768120,0
4465129976031970,0
4465128445145640,1
4465121952982180,0
4464988384914060,0
4465108249822880,1
4465129930786510,0
4465133508301150,0
4465133037833550,-1
4465081976766950,1
4465128445856620,-1
4465134086990650,1
4465129045516950,0
4465131281368580,-1
4465495027417480,1
4465492293522830,1
4465488140766450,1
4465492275792100,1
4465475234613450,1
4465473855361260,0
4465494478237070,1
4465489096964900,-1
4465493165802180,0
4465494926661520,0
4465490409972590,1
4465488598164670,0
4465494976910290,1
4465478661875420,0
4465490841576160,1
4465493140454570,1
4465491538459360,0
4465488107338370,1
4465474123140130,1
4465477416179170,1
4465491231960060,0
4467125727236280,1
4465426304559450,-1
4465490623684870,1
4465463075247140,1
4466964544301290,1
4466947099815740,1
4465495154032960,1
4465494126077220,0
4467045460400960,0
4465850800882540,1
4465843335794110,1
4465848825539730,0
4465847059351380,0
4467089694008360,0
4465855201210950,1
4467241946868790,1
4465856434195030,1
4465856316833060,0
4466217702408540,1
4466215571411280,1
4466215840211860,1
4467097952575250,0
4467080412044930,1
4466216472960570,0
4466221221245570,1
4466216121169560,1
4467086695305640,0
4466220973509530,1
4466971402293820,0
4467060815851920,0
4466951114314210,0
4467212121278770,0
4467156772964020,1
4466570501905500,0
4466566928100980,0
4466568135995510,1
4467033305310370,0
4466580153377350,1
4467078066663060,0
4466572465074420,1
4467429277464880,0
4467568695546170,0
4466576537205400,1
4466543348002000,1
4466550595376300,1
4467637578801970,1
4466582988582870,0
4466944189351680,-1
4466945984044070,1
4466945326082000,1
4466936266247750,0
4467644469956840,0
4466938133052840,1
4467470641017220,1
4467537452012220,0
4467598391358720,0
4466945677650790,1
4466945447917170,-1
4466945845644670,1
4466945569058080,0
4467639226908370,0
4467969654073290,1
4467305561702140,1
4467305297784060,1
4467305700303010,-1
4467304970388180,1
4467303041384130,0
4467302261229790,1
4468012591408660,1
4467304589213390,1
4467305507344980,-1
4467306731881370,1
4467307067696300,1
4467811466465700,0
4467295227553770,0
4467999853025320,1
4467305662274700,1
4467957721366220,1
4467673267763760,-1
4468339956720500,0
4467299983688570,0
4467299966537620,0
4468271413585600,-1
4467657971216160,-1
4467646462421680,1
4467647721127980,1
4467639961171900,1
4468214942052030,0
4467667148408530,0
4467653793986060,1
4467665135120950,0
4468345459781040,1
4468256410439880,0
4467662304304730,1
4467645954787530,1
4467642469203490,1
4467669032004080,0
4467660794874270,1
4467666955447750,0
4467668054530110,-1
4467619236735810,1
4467646374830170,1
4467645070201280,1
4467577167919320,0
4467668751072620,-1
4467666754892250,0
4467666494492220,1
4467654012505450,1
4468623391398200,0
4467669627842410,1
4467667522309400,-1
4469107514757850,0
4468029041667420,0
4468033063728180,-1
4468031692726670,1
4468009617858030,-1
4468024721423790,1
4468019353048130,-1
4468002269661220,1
4468001053588320,-1
4468015410377160,1
4468019399121180,1
4468021349602860,-1
4468020724098230,1
4468015184020810,1
4468018036198080,-1
4468002328544980,1
4468008535818490,1
4467948788226000,1
4469399245561000,0
4469256324151400,0
4468030740310640,1
4468026093289150,1
4468006669738660,1
4468013535142660,1
4467984153809910,1
4468015796376270,-1
4467999690024090,1
4467994207940780,0
4467988457654830,1
4468383720506130,1
4468382617547750,0
4468393476381510,-1
4468391799116300,0
4468388153919230,1
4468394302388440,1
4468387860540610,1
4468385112456980,0
4468381707172830,1
4468377488003770,1
4468384051486390,1
4468388112308700,1
4468392809498930,-1
4468391266402660,1
4468389936684230,0
4468389785545200,1
4468371506459140,1
4468383581919890,1
4468231765459280,0
4468392352115530,1
4468372190070670,-1
4468395048933760,-1
4468391097818850,0
4468752789661890,-1
4468747966459730,-1
4468740189699910,0
4468750138979320,0
4470536593821770,0
4468743113971210,1
4470350861491960,1
4468728945359000,1
4470531715570280,0
4470528146812390,0
4468626042325030,1
4469119732933650,-1
4469118620920160,1
4468644170160810,-1
4470546458967460,0
4469095661747210,1
4469120227264570,-1
4469110639022600,1
4470895735406830,1
4470845634477120,0
4470822661828290,0
4469478181814200,1
4469472762860870,-1
4469479969157240,1
4469478027299020,1
4471271876276480,0
4471123620110130,0
4471092796509860,1
4471008654768300,0
4469436679073600,1
4469474772305330,1
4471053977866460,0
4469481969417880,1
4469471806238580,0
4469480924839490,0
4469479926881310,1
4469824850191440,0
4469843800021680,1
4471108268717070,0
4469841349753770,1
4469828742074970,1
4469840909516880,1
4471083585384500,0
4471511291274400,-1
4469771979997610,0
4469844961142370,1
4469829375089410,1
4469810052173240,1
4471578290790830,1
4471418416864420,0
4469831766280870,0
4469825705170790,0
4471542715102860,0
4470195587982290,1
4471576344793490,1
4470202182359050,-1
4470188214357500,1
4471594455594760,0
4471430404148620,0
4471641121641180,0
4471573740229110,0
4470188743137590,-1
4470200252874690,1
4470195441146440,1
4470206954544000,0
4470195081350270,-1
4471992859818520,0
4471992771904430,0
4470196528386340,0
4470201947293760,-1
4470175183342770,1
4471881362632590,0
4471805295665620,1
4470202278086880,1
4470198599946140,1
4471996370605620,0
4471988901137660,0
4470199267021830,0
4470205335535100,-1
4470183064346000,0
4470180103583830,1
4470207307305920,1
4470192019511840,1
4470168543466540,1
4471987709558120,0
4470554423645250,0
4471983460855350,0
4470565144058060,1
4470520865522720,1
4470541022518250,1
4470562015927840,0
4471988250939790,0
4471901923676610,1
4470565530758800,1
4471988003742020,1
4472009310637500,0
4470569598415480,-1
4470562166709590,0
4470543724428600,1
4470558811329630,0
4472006785156790,0
4471883627600660,0
4471990305906860,0
4470920364192740,1
4471984278969410,0
4470930724028520,1
4470930711648930,1
4470930065802790,1
4470928526607670,0
4470921592936140,-1
4470918887306430,1
4472279138218760,0
4470909810799220,1
4470887313115930,1
4470931533882660,0
4470925992825320,1
4470927188428460,1
4470921257831090,1
4470922696159140,0
4470916879124560,0
4472371165211100,0
4472317121824700,1
4470928157509190,0
4470925695461900,-1
4470911979851680,-1
4470923731692860,0
4470910444247270,1
4472266391503960,1
4470918539664550,1
4470925867357440,0
4470921652126820,-1
4472325770126270,0
4472279541234390,1
4472323480074620,0
4472295064398700,0
4470929285382830,0
4470925522873180,0
4470904723784520,0
4472352761251010,0
4472719384719940,0
4472593278779770,1
4471293493571060,-1
4471287965659650,1
4471292021782200,1
4471290032916880,0
4471284618670210,-1
4471266226094870,0
4471291761476530,0
4471258588585090,1
4472616499113700,1
4471294160200160,1
4471269376781760,0
4471252435206710,1
4471244957432600,0
4471290197085930,1
4471244986193250,-1
4471233519604520,1
4471291509878120,1
4471288695833950,1
4471289106376560,1
4471290738238250,1
4471290049896090,1
4471287949211140,1
4471287826703790,1
4471250607086650,0
4471180821926090,-1
4471293715970110,0
4471291950183840,1
4471279962859620,1
4471290649524650,1
4471268407541810,-1
4473106477474340,0
4471268088456810,0
4471251680189200,1
4473060880656860,1
4471204692081050,1
4471287751679950,0
4472904194729640,0
4471184105854360,1
4471232437285970,1
4471601733045920,0
4471656393059900,-1
4471649237960390,1
4471655864304630,1
4471654887530740,0
4471655264757270,1
4471650844038330,-1
4471647929273780,1
4471626572038860,0
4471621869824540,1
4471654803364030,1
4471654770366960,1
4471522326091740,0
4471440483443560,1
4473389311488940,0
4473255920525520,1
4473288237725180,0
4471992306213770,1
4472010811674130,0
4472366681752750,1
4472367427955700,0
4472374776429670,1
4472361367168030,0
4472711927411720,1
4472715807547970,1
4472738658181990,0
4472737114449480,1
4472741291915390,1
4472732165059770,1
4472695460276040,1
4472679950345070,1
4472732739635780,0
4472657213235970,-1
4472725114627370,-1
4472640041513320,0
4472600241933770,0
4472743255265490,-1
4472737387314120,0
4456693503530840,0
4472677709977390,1
4472391529087760,0
4472706852499280,-1
4472655346592760,1
4472741862103720,1
4472737999806390,1
4472698107261310,-1
4472545510285000,0
4472705711947150,-1
4472693757877090,1
4472741242013060,1
4473101889193330,0
4473106015562880,0
4473102358981790,0
4473089977067830,1
4473105542537890,-1
4473103004537850,-1
4473103855984960,1
4473102400259600,1
4473103088158590,0
4473099753423190,1
4473099632023760,-1
4473104002854970,1
4473102861675780,1
4473006863064600,0
4473098235219670,-1
4473095086044870,-1
4473103662640970,0
4473105470734830,-1
4473103889818670,0
4473100806136880,1
4472955490605930,0
4457108672181790,0
4473104393156220,0
4473103977968830,1
4473103197748650,1
4473094138187230,0
4473084951906450,1
4473106502831250,-1
4457523769336000,0
4473468647413670,0
4473467783071000,1
4473455359470210,1
4473467351484700,0
4473465526133310,0
4473462988711480,0
4473460753475420,-1
4473468764047330,0
4473467380408580,-1
4473467292039090,1
4473468240458250,0
4473468093605440,1
4473465912296930,1
4473468219403410,0
4473467623855670,0
4473468290707600,0
4473466965128200,0
4473466915141540,0
4473465408750210,0
4473462829982820,1
4473457422728240,0
4473468387431420,1
4457804209274710,0
4457727810352020,0
4457666770312910,0
4473466759725720,1
4473372991341040,-1
4473452620922300,1
4473452557787670,1
4473466885446050,-1
4473461965683660,0
4473461869365760,0
4473452163136050,0
4473449940874460,1
4473467879338800,1
4455929938453640,0
4456028311465000,0
4455738778333570,0
4455807754058070,0
4455973973961300,-1
4456064134979030,0
4455855682707580,0
4455747376687040,-1
4456058946901620,0
4455712287161010,0
4455880286284850,0
4456037379291120,0
4456046204177350,0
4456010175181710,0
4456050251808430,0
4456308499766740,0
4456337020651190,0
4456310462556450,0
4456271538878180,1
4456261321570870,0
4456272172586170,-1
4456078190771550,-1
4456246843014600,-1
4456335179085230,-1
4456422068547350,-1
4456345480527870,-1
4456280053730760,0
4458850855658980,0
4456373762469990,0
4456366947696190,0
4458742034284470,0
4456782271167920,-1
4456779481988780,-1
4456717569540780,0
4457021401704280,0
4457139667981730,-1
4456946041987030,0
4456964052250240,0
4457111402146980,-1
4457445395152960,-1
4456920779439340,0
4457058378309850,0
4456986298818880,0
4457503754046270,0
4457506904398320,0
4457494376466320,1
4457482644785450,0
4457511325252640,0
4457508468496790,0
4457486012813800,0
4457479628538480,0
4457483827528370,-1
4457483743071780,-1
4457832474587690,-1
4457744566746950,-1
4457865051723990,0
4457699892682860,-1
4457839617541910,0
4457847205627760,0
4457877815548780,0
4457836732437030,0
4457731165264800,0
4457839458422300,1
4457843686031030,0
4457820965235430,0
4457787725243970,1
4457840209381760,-1
4457833066272260,1
4457786664179160,0
4457642787863600,-1
4457870541889300,-1
4457885675711390,0
4457652203173320,0
4458016251946190,-1
4458206258523090,0
4458198238959410,0
4458233986772230,-1
4458231893816410,-1
4458204064725610,0
4458133051585640,0
4458093305843140,0
4458042446087990,0
4458212314967380,0
4458038754637540,0
4458003585408240,0
4457895841960980,0
4458073244163410,0
4458229260417840,0
4458217713284390,0
4458176365224320,0
4457895602818380,0
4457975756270180,1
4458114189003720,1
4458224419856510,1
4458090054864150,-1
4457909842369750,1
4458211195534980,0
4458581166301950,0
4458573164177520,0
4458559888394800,-1
4458508366258700,0
4458533199925390,1
4458599428221980,0
4458392234456080,0
4458579770018910,0
4458510261654370,1
4458374747818590,0
4458473523385730,0
4458572131852540,0
4458577311740760,0
4458884942793920,0
4458834804424250,0
4458941964993950,0
4458658107093160,0
4458905130089810,-1
4458886675798770,0
4458773835712610,0
4458864089451860,0
4458785827237630,1
4458943344112270,-1
4458919059195450,0
4458616218434860,-1
4458695079181950,-1
4458903259968090,0
4459257158461490,1
4459334698144430,0
4459276774429000,0
4459271724920160,-1
4459265568016490,-1
4459237750694840,-1
4459151151262980,1
4459195283801490,1
4459192645813260,-1
4459185745638420,1
4459320714393170,-1
4459227843722500,-1
4459141776958350,0
4459329522759600,0
4459304658596530,-1
4459217387309900,1
4459120482361330,-1
4459226896359650,1
4459653117327840,1
4459468420985880,0
4459453413369600,0
4459567653906990,0
4459605650378940,1
4459571936155910,1
4459630082074650,1
4459486842725770,0
4459485235687980,0
4459702916049020,1
4460010954182620,0
4459927189385530,0
4460257994609120,-1
4460682722578830,0
4461133283399680,0
4461111934275150,0
4461125154101170,0
4461005390307610,0
4460924298034040,-1
4460967695784450,1
4461460082263440,-1
4461057340463870,0
4461388179012250,1
4462559903824820,0
4462544594961360,0
4461409725294840,-1
4461372907209300,-1
4461371107942240,-1
4461333262749600,0
4461433280100910,-1
4461359192636340,0
4461155382985960,1
4461452842496050,1
4461490377323660,0
4461347108405250,-1
4461411252064800,0
4461327860546480,-1
4462543295199510,0
4461492663883940,0
4461507528489610,-1
4461404583606310,0
4461471435609760,0
4461315777285010,0
4462789177207010,0
4462913127968270,0
4462910439296950,0
4462905188026210,0
4461457666076080,0
4462846580831560,0
4461714621907280,0
4461869550918340,-1
4462912045044760,0
4462895700211180,0
4462758638694950,0
4461871308367210,-1
4461868247073590,0
4462946266473990,0
4461868271853140,0
4462904327727420,0
4461645503604150,1
4461850769313510,-1
4461847258368740,-1
4461828484383500,-1
4461841872944270,-1
4461846172076850,-1
4461844339181410,-1
4461853532690730,-1
4461847933661550,-1
4461721999634520,1
4461844238894310,-1
4461840211588410,-1
4463283044512690,0
4463287204981160,0
4461867487962150,-1
4463215960077750,0
4461646175200650,0
4461838517751030,-1
4461567116741760,-1
4461804283968210,1
4463247195730250,0
4461847073829150,-1
4463525344469040,0
4461996608973090,0
4462147352176920,0
4462188078673690,0
4462160992351620,0
4463538649165270,0
4463492347791120,-1
4463487260508700,-1
4463486325316450,0
4462114356301980,0
4463639584930150,0
4463621390150210,0
4461894071309120,0
4462525975933560,0
4462510315072250,0
4463673517259980,0
4463635067892490,-1
4462511468535960,0
4463603380196920,0
4463900785429700,0
4462440727488300,1
4462505939945180,0
4464044889370380,0
4464034537326520,1
4462492740231160,0
4462502303820160,0
4463924172863700,0
4463875955415530,0
4462594368513030,1
4462465179960780,0
4462564388357870,0
4464031757103500,0
4463849589718110,0
4464040527186390,0
4462592401272430,0
4463987037007050,0
4462343616574720,0
4464022474859230,0
4462566375589550,0
4464042880403070,-1
4462534251378150,0
4462476295259180,1
4464045047970130,-1
4463981495919310,0
4464014803632320,0
4462423081327380,-1
4462579705730660,0
4462890562538510,0
4462937458435960,0
4464008017236510,0
4464040141243510,-1
4463992418171550,0
4462934048749620,0
4462786593330990,0
4462775684105650,0
4464408946337960,0
4462928822982700,0
4462886967485450,0
4462876314221510,-1
4462836375616690,0
4462771284658300,0
4462946450844330,0
4462905749286030,0
4462946450974480,1
4462935713919950,0
4464356751938330,0
4464314952445950,0
4462950305705160,0
4462735465016390,0
4464396807921790,0
4462760949777410,0
4462944538806090,-1
4462957695736530,-1
4462915605863150,-1
4463307148638460,0
4463239133455000,0
4464719190432310,-1
4463310755479780,1
4463300392046910,1
4464520456138380,0
4464711444064390,0
4464656682324920,0
4464656082649860,1
4463127942922440,0
4463314396022620,0
4463314274937040,-1
4463299414684920,-1
4463298550229120,-1
4463319492342280,0
4464725113215760,0
4463679376461120,-1
4464733098677770,0
4464661388438080,0
4463649945188090,0
4465079074323160,1
4463559264352240,0
4463662561768690,-1
4465009901579780,0
4464790829725330,-1
4464017190109650,1
4464029596326650,0
4465269491555430,0
4464041076851210,0
4464034336205140,0
4463991961528730,-1
4464045417736320,-1
4464409155848210,-1
4465387770889690,1
4464408501852270,-1
4465288654962650,0
4464406421190080,-1
4464409105844660,-1
4465337484990180,0
4464375627091960,1
4464408220271240,1
4464406756871180,-1
4464405183502720,-1
4464406769752080,1
4464402281385110,-1
4464379489207810,-1
4464386670482040,1
4464400922626590,1
4464407843521780,0
4464406110742270,1
4464406005847190,1
4464271100674320,0
4464270735999240,0
4464256026065280,-1
4464179328592460,1
4465814793046750,1
4464389022908010,1
4464406974779450,1
4465742193673050,0
4465742055644600,0
4464405934946000,1
4464271586654680,-1
4464312904637610,1
4464210093934290,0
4464162912769080,0
4464320131779630,0
4465785295036130,0
4465710476787380,0
4465686652958220,0
4464404483911130,0
4465761613028720,1
4464771061562940,1
4464770910522730,0
4464770864282770,0
4464764950256730,1
4464770821925210,-1
4465800658527060,1
4464770269219060,-1
4465785499804710,1
4464766276280180,-1
4464771162579400,1
4464761925984210,1
4464771720110070,1
4464769941225090,1
4464768498699640,1
4464769685726900,1
4464753684587020,0
4464741856186810,1
4464766347129620,0
4465785059724910,1
4464768510898390,0
4465703430508640,1
4465806572755150,0
4465785391246650,0
4464766896948520,0
4465795105517460,1
4465769838857160,1
4464759593823490,1
4464759053182210,1
4465815136855580,1
4465812666175710,1
4464771430915010,1
4465728058905320,0
4465130337627260,0
4465114348494100,0
4465822741445020,0
4465070501480790,0
4465791409587180,1
4465773282416060,1
4465132543450270,0
4465056844967730,1
4465834493736050,0
4465857969289440,1
4466188790450400,0
4465110384657380,0
4465107994640090,0
4465120510290720,0
4466169996236790,0
4465045587127930,0
4465123999933600,-1
4466166103524640,0
4466028115538920,0
4465123521940790,-1
4465119494654830,0
4465483410041260,0
4465476606370870,0
4466087410350360,0
4466049183223130,1
4465492242548590,0
4465481572359590,0
4465489365494510,0
4466119345593180,0
4466118087081730,1
4465489818824060,0
4465487201659420,0
4465478774605230,0
4465472227719820,0
4465467198521400,0
4465495057420150,-1
4465485158752200,0
4465487301797610,0
4465488366817490,1
4466071027219300,0
4465462286949770,0
4465478905099810,0
4465478766926060,0
4465480800927210,0
4465480817125210,0
4465474953357940,0
4465293789137020,0
4465474606073770,0
4465492938902860,0
4465491647336790,-1
4465487398666540,1
4465455131127610,-1
4465488995976180,0
4465472022335690,0
4466577162486090,1
4465488865930720,0
4465486215091350,0
4465841468596200,0
4466578005025230,-1
4465845008407970,-1
4465848305133790,0
4465851715491860,0
4465856094527000,-1
4466939139003110,0
4465842567749840,0
4465847093886720,-1
4465772661305820,0
4466942695752750,-1
4465739572007950,0
4465851723417260,-1
4465850793093500,-1
4465828126360530,0
4465852373887250,-1
4465850771696030,0
4465825707017790,-1
4465801388387970,1
4465853196161370,1
4465856840946460,0
4465637525050780,0
4465855381486110,-1
4465858585329510,0
4466214615640260,0
4466206029572110,0
4466216268094070,-1
4466213683752500,0
4466198219288390,0
4466197564868700,1
4466207505504500,0
4466187205263060,0
4466185917978190,1
4466194200972170,0
4466184822604440,0
4466182348667390,0
4466215529308340,0
4466221086476680,1
4466216850753100,0
4466215671579740,-1
4466213508161150,-1
4466210751898190,0
4466215131543650,0
4466214103714990,0
4466197187591570,0
4466122570883680,-1
4467233612833930,-1
4467106067948530,0
4466116652500360,-1
4466212505686900,-1
4466567968245890,0
4466569239782650,0
4467191032257150,0
4466582099485870,-1
4467080977552510,-1
4466551933815830,-1
4466566416975680,0
4467532931272570,0
4466561555349330,-1
4467644600226130,0
4467476706106100,-1
4467449875527300,1
4466496879474050,0
4467470716494010,0
4466931216043910,-1
4466905899371980,0
4466930385731910,1
4467428492366430,0
4467660697748260,0
4467653437215660,0
4467613805605090,0
4467599955482460,0
4466939642022290,1
4466881349780350,0
4466930507668290,1
4467605697979970,0
4466915893942600,0
4466924446467770,0
4467580972325470,1
4467428479764430,0
4466939642267310,-1
4466939601090130,-1
4466893840189160,-1
4466860969455460,0
4466787850944630,0
4466924702678600,0
4466907933776700,0
4467628091370310,-1
4466944008740890,0
4466936492675550,0
4467587196945580,1
4466938669726390,-1
4467291892447880,1
4467286867643840,1
4467631124333160,0
4467294941984590,0
4467303003701740,0
4467281394746160,1
4467260229727850,0
4467298612278150,1
4467504162517210,-1
4467476303455980,1
4467300725524250,-1
4467299463418890,-1
4467295247714850,-1
4467294006492560,0
4467824749932040,0
4467292157460560,0
4467294002192700,-1
4467290437796840,0
4467265431332830,0
4467304899541450,0
4467300360914750,0
4467295114486990,0
4467132089982750,0
4467292764901900,-1
4467300696934390,-1
4467168781740450,0
4467280060216970,1
4467796043475930,0
4467705991979070,-1
4467818424432270,0
4467809209570880,0
4467303611310310,-1
4467923592188930,0
4467304467537740,0
4467187626736110,-1
4467297643393870,-1
4467658026501260,0
4467670688705190,0
4467670177118470,0
4467661205651180,1
4467664754051960,0
4467666527690090,-1
4467638023179640,0
4467655845463360,1
4467655773874750,1
4467965245969640,0
4467664665950440,0
4467669065697470,-1
4467669795175670,0
4467865719202120,-1
4467665953358790,-1
4467659724401150,0
4467607979461670,0
4467537331183100,0
4467667085496600,1
4467667757361350,-1
4467859151871910,0
4467665215281800,0
4467663600322540,0
4468006468349560,0
4467670646982630,0
4468020846059510,0
4468030203144030,0
4468033239987180,0
4468023589229980,0
4468019055286050,0
4468016115199530,0
4468017776068830,1
4468017393690790,0
4468031155336520,-1
4468029813691230,1
4467853824993590,-1
4467821205614950,0
4467808924299070,0
4468025753853310,0
4467849173214400,-1
4467919394586620,0
4468032287860480,0
4468030832898090,0
4468029096245080,0
4468015850070420,0
4468031285334080,0
